Unnamed: 0,Timestamp,Open,High,Low,Close,20EMA,50EMA,200EMA,EMA_20_50_Crossover,EMA_50_200_Crossover,RSI_14,High_Low_Diff,Open_Close_Diff,Future_4H_Change,ATR,Date,Daily_Open,Daily_Close
550,2022-01-02 20:00:00,3799.0,3840.02,3794.24,3828.27,3763.017,3819.647,3991.337,0,0,54.695,45.78,-29.27,-43.27,45.7800000000002,2022-01-02,3765.54,3828.27
551,2022-01-03 00:00:00,3828.11,3828.79,3775.7,3785.0,3765.111,3818.288,3989.284,0,0,72.708,53.09,43.11,23.88,53.090000000000146,2022-01-03,3828.11,3765.89
552,2022-01-03 04:00:00,3785.24,3822.99,3780.3,3808.88,3769.279,3817.919,3987.489,0,0,70.507,42.69,-23.64,25.73,42.6899999999996,2022-01-03,3828.11,3765.89
553,2022-01-03 08:00:00,3808.88,3845.0,3789.66,3834.61,3775.501,3818.574,3985.968,0,0,68.354,55.34,-25.73,-50.57,55.340000000000146,2022-01-03,3828.11,3765.89
554,2022-01-03 12:00:00,3834.61,3853.09,3777.0,3784.04,3776.315,3817.22,3983.958,0,0,60.009,76.09,50.57,-45.64,76.09000000000015,2022-01-03,3828.11,3765.89
555,2022-01-03 16:00:00,3784.04,3795.0,3735.2,3738.4,3772.704,3814.129,3981.515,0,0,56.134,59.8,45.64,27.49,59.80000000000018,2022-01-03,3828.11,3765.89
556,2022-01-03 20:00:00,3738.39,3778.67,3680.0,3765.89,3772.055,3812.237,3979.37,0,0,55.597,98.67,-27.5,-21.66,98.67000000000007,2022-01-03,3828.11,3765.89
557,2022-01-04 00:00:00,3765.89,3774.36,3713.11,3744.23,3769.405,3809.57,3977.03,0,0,49.533,61.25,21.66,19.64,61.25,2022-01-04,3765.89,3785.11
558,2022-01-04 04:00:00,3744.04,3764.53,3726.6,3763.87,3768.878,3807.778,3974.909,0,0,49.77,37.93,-19.83,72.32,37.93000000000029,2022-01-04,3765.89,3785.11
559,2022-01-04 08:00:00,3763.88,3840.0,3757.58,3836.19,3775.288,3808.892,3973.529,0,0,59.049,82.42,-72.31,13.33,82.42000000000007,2022-01-04,3765.89,3785.11
560,2022-01-04 12:00:00,3836.19,3900.73,3815.06,3849.52,3782.358,3810.485,3972.295,0,0,61.868,85.67,-13.33,-37.21,85.67000000000007,2022-01-04,3765.89,3785.11
561,2022-01-04 16:00:00,3849.51,3865.64,3758.4,3812.31,3785.211,3810.557,3970.703,0,0,57.344,107.24,37.2,-27.2,107.23999999999978,2022-01-04,3765.89,3785.11
562,2022-01-04 20:00:00,3812.05,3832.51,3783.89,3785.11,3785.201,3809.559,3968.856,0,0,50.758,48.62,26.94,24.34,48.620000000000346,2022-01-04,3765.89,3785.11
563,2022-01-05 00:00:00,3785.1,3826.05,3766.0,3809.45,3787.51,3809.555,3967.27,0,0,51.162,60.05,-24.35,6.29,60.05000000000018,2022-01-05,3785.1,3540.63
564,2022-01-05 04:00:00,3809.44,3822.89,3797.49,3815.74,3790.199,3809.797,3965.762,0,0,48.571,25.4,-6.3,-24.05,25.40000000000009,2022-01-05,3785.1,3540.63
565,2022-01-05 08:00:00,3815.73,3848.0,3781.42,3791.69,3790.341,3809.087,3964.03,0,0,50.798,66.58,24.04,29.28,66.57999999999993,2022-01-05,3785.1,3540.63
566,2022-01-05 12:00:00,3791.69,3833.0,3761.44,3820.97,3793.258,3809.553,3962.607,0,0,51.423,71.56,-29.28,-165.67,71.55999999999995,2022-01-05,3785.1,3540.63
567,2022-01-05 16:00:00,3820.97,3823.33,3645.6,3655.3,3780.119,3803.504,3959.549,0,0,34.123,177.73,165.67,-114.67,177.73000000000002,2022-01-05,3785.1,3540.63
568,2022-01-05 20:00:00,3655.29,3666.14,3415.0,3540.63,3757.311,3793.195,3955.381,0,0,30.645,251.14,114.66,-91.8,251.13999999999987,2022-01-05,3785.1,3540.63
569,2022-01-06 00:00:00,3539.82,3550.43,3445.75,3448.83,3727.932,3779.691,3950.34,0,0,28.549,104.68,90.99,4.29,104.67999999999984,2022-01-06,3539.82,3406.81
570,2022-01-06 04:00:00,3448.83,3480.42,3406.24,3453.12,3701.759,3766.884,3945.393,0,0,26.005,74.18,-4.29,-103.63,74.18000000000029,2022-01-06,3539.82,3406.81
571,2022-01-06 08:00:00,3453.04,3456.05,3300.0,3349.49,3668.21,3750.516,3939.463,0,0,23.1,156.05,103.55,47.52,156.05000000000018,2022-01-06,3539.82,3406.81
572,2022-01-06 12:00:00,3349.49,3426.0,3318.0,3397.01,3642.381,3736.653,3934.066,0,0,25.915,108.0,-47.52,50.28,108.0,2022-01-06,3539.82,3406.81
573,2022-01-06 16:00:00,3397.01,3461.33,3382.11,3447.29,3623.801,3725.305,3929.222,0,0,23.707,79.22,-50.28,-40.48,79.2199999999998,2022-01-06,3539.82,3406.81
574,2022-01-06 20:00:00,3447.28,3458.73,3405.74,3406.81,3603.135,3712.815,3924.024,0,0,21.129,52.99,40.47,-168.07,52.99000000000024,2022-01-06,3539.82,3406.81
575,2022-01-07 00:00:00,3406.81,3416.76,3227.82,3238.74,3568.431,3694.224,3917.205,0,0,18.049,188.94,168.07,-36.49,188.94000000000005,2022-01-07,3406.81,3199.24
576,2022-01-07 04:00:00,3238.74,3251.42,3113.25,3202.25,3533.556,3674.931,3910.091,0,0,17.864,138.17,36.49,23.43,138.17000000000007,2022-01-07,3406.81,3199.24
577,2022-01-07 08:00:00,3201.75,3289.0,3188.01,3225.68,3504.235,3657.313,3903.281,0,0,17.781,100.99,-23.93,-93.99,100.98999999999978,2022-01-07,3406.81,3199.24
578,2022-01-07 12:00:00,3225.86,3268.79,3064.42,3131.69,3468.754,3636.701,3895.604,0,0,15.579,204.37,94.17,65.63,204.3699999999999,2022-01-07,3406.81,3199.24
579,2022-01-07 16:00:00,3131.69,3222.69,3091.0,3197.32,3442.904,3619.47,3888.656,0,0,21.293,131.69,-65.63,1.92,131.69000000000005,2022-01-07,3406.81,3199.24
580,2022-01-07 20:00:00,3197.33,3225.24,3165.17,3199.24,3419.698,3602.99,3881.796,0,0,19.156,60.07,-1.91,4.26,60.06999999999971,2022-01-07,3406.81,3199.24
581,2022-01-08 00:00:00,3198.68,3246.7,3181.0,3203.5,3399.107,3587.324,3875.047,0,0,23.312,65.7,-4.82,12.63,65.69999999999982,2022-01-08,3198.68,3080.95
582,2022-01-08 04:00:00,3203.77,3230.01,3191.5,3216.13,3381.681,3572.767,3868.49,0,0,28.205,38.51,-12.36,3.82,38.51000000000022,2022-01-08,3198.68,3080.95
583,2022-01-08 08:00:00,3216.14,3250.0,3198.64,3219.95,3366.278,3558.931,3862.037,0,0,32.567,51.36,-3.81,-59.23,51.36000000000013,2022-01-08,3198.68,3080.95
584,2022-01-08 12:00:00,3219.96,3230.33,3147.09,3160.72,3346.701,3543.315,3855.059,0,0,29.448,83.24,59.24,-131.97,83.23999999999978,2022-01-08,3198.68,3080.95
585,2022-01-08 16:00:00,3160.33,3180.0,3000.0,3028.75,3316.42,3523.136,3846.837,0,0,28.32,180.0,131.58,52.2,180.0,2022-01-08,3198.68,3080.95
586,2022-01-08 20:00:00,3028.75,3133.56,3003.3,3080.95,3293.994,3505.796,3839.216,0,0,28.771,130.26,-52.2,39.62,130.25999999999976,2022-01-08,3198.68,3080.95
587,2022-01-09 00:00:00,3080.98,3146.25,3057.35,3120.57,3277.478,3490.689,3832.065,0,0,27.736,88.9,-39.59,6.94,88.90000000000009,2022-01-09,3080.98,3151.97
588,2022-01-09 04:00:00,3120.56,3147.53,3116.38,3127.51,3263.195,3476.446,3825.055,0,0,30.056,31.15,-6.95,0.91,31.15000000000009,2022-01-09,3080.98,3151.97
589,2022-01-09 08:00:00,3127.51,3140.0,3084.81,3128.42,3250.359,3462.798,3818.123,0,0,39.652,55.19,-0.91,-30.37,55.190000000000055,2022-01-09,3080.98,3151.97
590,2022-01-09 12:00:00,3128.42,3135.0,3072.71,3098.05,3235.854,3448.494,3810.958,0,0,40.112,62.29,30.37,105.86,62.289999999999964,2022-01-09,3080.98,3151.97
591,2022-01-09 16:00:00,3098.06,3209.64,3092.34,3203.91,3232.811,3438.903,3804.918,0,0,48.214,117.3,-105.85,-51.94,117.29999999999973,2022-01-09,3080.98,3151.97
592,2022-01-09 20:00:00,3204.11,3211.72,3143.84,3151.97,3225.112,3427.651,3798.421,0,0,51.787,67.88,52.14,3.07,67.87999999999965,2022-01-09,3080.98,3151.97
593,2022-01-10 00:00:00,3151.97,3171.25,3128.11,3155.04,3218.439,3416.96,3792.019,0,0,45.812,43.14,-3.07,8.2,43.13999999999987,2022-01-10,3151.97,3082.68
594,2022-01-10 04:00:00,3155.04,3185.0,3152.0,3163.24,3213.182,3407.01,3785.763,0,0,46.478,33.0,-8.2,-58.74,33.0,2022-01-10,3151.97,3082.68
595,2022-01-10 08:00:00,3163.24,3169.91,3094.39,3104.5,3202.831,3395.147,3778.984,0,0,41.247,75.52,58.74,-98.24,75.51999999999998,2022-01-10,3151.97,3082.68
596,2022-01-10 12:00:00,3104.42,3110.94,2928.83,3006.26,3184.11,3379.897,3771.295,0,0,33.884,182.11,98.16,23.49,182.11000000000013,2022-01-10,3151.97,3082.68
597,2022-01-10 16:00:00,3006.27,3095.0,2970.68,3029.75,3169.409,3366.165,3763.917,0,0,35.822,124.32,-23.48,52.93,124.32000000000016,2022-01-10,3151.97,3082.68
598,2022-01-10 20:00:00,3029.75,3096.15,3019.17,3082.68,3161.149,3355.048,3757.138,0,0,44.128,76.98,-52.93,37.52,76.98000000000002,2022-01-10,3151.97,3082.68
599,2022-01-11 00:00:00,3082.87,3128.5,3051.8,3120.2,3157.249,3345.839,3750.8,0,0,58.022,76.7,-37.33,9.39,76.69999999999982,2022-01-11,3082.87,3239.72
600,2022-01-11 04:00:00,3119.79,3137.01,3097.57,3129.59,3154.615,3337.358,3744.619,0,0,54.613,39.44,-9.8,-18.66,39.440000000000055,2022-01-11,3082.87,3239.72
601,2022-01-11 08:00:00,3129.59,3146.98,3088.0,3110.93,3150.455,3328.479,3738.314,0,0,49.048,58.98,18.66,22.63,58.98000000000002,2022-01-11,3082.87,3239.72
602,2022-01-11 12:00:00,3110.92,3158.56,3075.48,3133.56,3148.846,3320.835,3732.296,0,0,50.58,83.08,-22.64,103.62,83.07999999999993,2022-01-11,3082.87,3239.72
603,2022-01-11 16:00:00,3133.55,3263.54,3130.0,3237.18,3157.258,3317.554,3727.37,0,0,58.706,133.54,-103.63,2.54,133.53999999999996,2022-01-11,3082.87,3239.72
604,2022-01-11 20:00:00,3237.17,3249.06,3223.22,3239.72,3165.112,3314.502,3722.518,0,0,61.869,25.84,-2.55,-5.2,25.840000000000146,2022-01-11,3082.87,3239.72
605,2022-01-12 00:00:00,3239.73,3259.99,3217.52,3234.52,3171.722,3311.365,3717.662,0,0,53.085,42.47,5.21,-17.0,42.4699999999998,2022-01-12,3239.73,3371.26
606,2022-01-12 04:00:00,3234.51,3260.89,3206.2,3217.52,3176.084,3307.685,3712.685,0,0,57.106,54.69,16.99,54.99,54.690000000000055,2022-01-12,3239.73,3371.26
607,2022-01-12 08:00:00,3217.53,3295.96,3215.78,3272.51,3185.267,3306.306,3708.306,0,0,61.446,80.18,-54.98,89.25,80.17999999999984,2022-01-12,3239.73,3371.26
608,2022-01-12 12:00:00,3272.5,3388.02,3268.25,3361.76,3202.076,3308.48,3704.857,0,0,66.705,119.77,-89.26,20.26,119.76999999999998,2022-01-12,3239.73,3371.26
609,2022-01-12 16:00:00,3361.75,3392.94,3336.34,3382.02,3219.214,3311.364,3701.645,0,0,74.969,56.6,-20.27,-10.76,56.59999999999991,2022-01-12,3239.73,3371.26
610,2022-01-12 20:00:00,3382.01,3411.43,3355.51,3371.26,3233.694,3313.713,3698.358,0,0,88.976,55.92,10.75,-33.22,55.91999999999962,2022-01-12,3239.73,3371.26
611,2022-01-13 00:00:00,3371.6,3384.56,3310.0,3338.04,3243.632,3314.667,3694.772,0,0,82.25,74.56,33.56,1.95,74.55999999999995,2022-01-13,3371.6,3240.61
612,2022-01-13 04:00:00,3338.03,3352.67,3324.1,3339.99,3252.809,3315.66,3691.242,0,0,80.131,28.57,-1.96,-6.0,28.570000000000164,2022-01-13,3371.6,3240.61
613,2022-01-13 08:00:00,3339.99,3379.0,3328.86,3333.99,3260.54,3316.379,3687.687,0,0,77.03,50.14,6.0,-32.56,50.13999999999987,2022-01-13,3371.6,3240.61
614,2022-01-13 12:00:00,3334.0,3410.0,3272.59,3301.43,3264.435,3315.793,3683.844,0,0,70.524,137.41,32.57,-29.93,137.40999999999985,2022-01-13,3371.6,3240.61
615,2022-01-13 16:00:00,3301.42,3318.97,3247.52,3271.5,3265.108,3314.056,3679.741,0,0,68.675,71.45,29.92,-30.89,71.44999999999982,2022-01-13,3371.6,3240.61
616,2022-01-13 20:00:00,3271.49,3278.73,3233.43,3240.61,3262.774,3311.176,3675.372,0,0,62.216,45.3,30.88,25.82,45.30000000000018,2022-01-13,3371.6,3240.61
617,2022-01-14 00:00:00,3240.61,3275.48,3222.22,3266.43,3263.123,3309.421,3671.303,0,0,54.058,53.26,-25.82,2.54,53.26000000000022,2022-01-14,3240.61,3307.42
618,2022-01-14 04:00:00,3266.43,3312.39,3263.93,3268.97,3263.679,3307.835,3667.299,0,0,54.058,48.46,-2.54,-66.46,48.460000000000036,2022-01-14,3240.61,3307.42
619,2022-01-14 08:00:00,3268.96,3274.38,3193.34,3202.51,3257.854,3303.704,3662.675,0,0,46.204,81.04,66.45,75.49,81.03999999999996,2022-01-14,3240.61,3307.42
620,2022-01-14 12:00:00,3202.51,3299.69,3188.0,3278.0,3259.773,3302.696,3658.847,0,0,56.298,111.69,-75.49,29.55,111.69000000000005,2022-01-14,3240.61,3307.42
621,2022-01-14 16:00:00,3278.16,3327.0,3258.18,3307.55,3264.323,3302.887,3655.351,0,0,53.853,68.82,-29.39,-0.13,68.82000000000016,2022-01-14,3240.61,3307.42
622,2022-01-14 20:00:00,3308.01,3342.79,3293.13,3307.42,3268.427,3303.064,3651.889,0,0,42.568,49.66,0.59,0.07,49.659999999999854,2022-01-14,3240.61,3307.42
623,2022-01-15 00:00:00,3307.42,3325.68,3295.14,3307.49,3272.148,3303.238,3648.463,0,0,39.21,30.54,-0.07,6.03,30.539999999999964,2022-01-15,3307.42,3326.04
624,2022-01-15 04:00:00,3307.48,3320.5,3293.31,3313.52,3276.088,3303.641,3645.13,0,0,41.525,27.19,-6.04,5.02,27.190000000000055,2022-01-15,3307.42,3326.04
625,2022-01-15 08:00:00,3313.53,3338.93,3310.0,3318.54,3280.131,3304.225,3641.88,0,0,46.879,28.93,-5.01,43.43,28.929999999999836,2022-01-15,3307.42,3326.04
626,2022-01-15 12:00:00,3318.54,3369.94,3261.0,3361.97,3287.925,3306.49,3639.095,0,0,53.105,108.94,-43.43,-12.62,108.94000000000005,2022-01-15,3307.42,3326.04
627,2022-01-15 16:00:00,3361.97,3371.64,3339.32,3349.35,3293.775,3308.171,3636.212,0,0,52.13,32.32,12.62,-23.31,32.31999999999971,2022-01-15,3307.42,3326.04
628,2022-01-15 20:00:00,3349.35,3370.24,3323.85,3326.04,3296.848,3308.871,3633.126,0,0,53.503,46.39,23.31,-12.43,46.38999999999987,2022-01-15,3307.42,3326.04
629,2022-01-16 00:00:00,3326.51,3337.13,3295.14,3313.61,3298.444,3309.057,3629.946,0,0,56.308,41.99,12.9,18.14,41.99000000000024,2022-01-16,3326.51,3346.88
630,2022-01-16 04:00:00,3313.61,3340.04,3303.66,3331.75,3301.616,3309.947,3626.979,0,0,64.194,36.38,-18.14,-19.74,36.38000000000011,2022-01-16,3326.51,3346.88
631,2022-01-16 08:00:00,3332.0,3337.74,3285.49,3312.01,3302.606,3310.028,3623.845,0,0,57.236,52.25,19.99,41.49,52.25,2022-01-16,3326.51,3346.88
632,2022-01-16 12:00:00,3312.14,3362.58,3269.62,3353.5,3307.453,3311.733,3621.155,0,0,61.942,92.96,-41.36,-32.53,92.96000000000004,2022-01-16,3326.51,3346.88
633,2022-01-16 16:00:00,3353.49,3393.6,3312.79,3320.97,3308.74,3312.095,3618.168,0,0,68.511,80.81,32.52,25.91,80.80999999999995,2022-01-16,3326.51,3346.88
634,2022-01-16 20:00:00,3320.97,3362.26,3310.42,3346.88,3312.373,3313.459,3615.469,0,0,62.737,51.84,-25.91,-88.66,51.840000000000146,2022-01-16,3326.51,3346.88
635,2022-01-17 00:00:00,3346.89,3357.57,3256.01,3258.22,3307.215,3311.293,3611.914,0,0,42.515,101.56,88.67,12.48,101.55999999999995,2022-01-17,3346.89,3209.67
636,2022-01-17 04:00:00,3258.22,3299.95,3237.16,3270.7,3303.738,3309.701,3608.519,0,0,44.629,62.79,-12.48,-14.76,62.789999999999964,2022-01-17,3346.89,3209.67
637,2022-01-17 08:00:00,3270.71,3281.7,3251.0,3255.94,3299.186,3307.593,3605.011,0,0,42.771,30.7,14.77,-19.29,30.699999999999818,2022-01-17,3346.89,3209.67
638,2022-01-17 12:00:00,3255.94,3280.6,3221.0,3236.65,3293.23,3304.811,3601.346,0,0,39.607,59.6,19.29,-17.69,59.59999999999991,2022-01-17,3346.89,3209.67
639,2022-01-17 16:00:00,3236.65,3246.76,3180.13,3218.96,3286.156,3301.444,3597.541,0,0,36.982,66.63,17.69,-9.29,66.63000000000011,2022-01-17,3346.89,3209.67
640,2022-01-17 20:00:00,3218.79,3224.24,3141.1,3209.67,3278.872,3297.845,3593.681,0,0,28.139,83.14,9.12,-27.34,83.13999999999987,2022-01-17,3346.89,3209.67
641,2022-01-18 00:00:00,3209.68,3243.87,3175.03,3182.33,3269.678,3293.315,3589.588,0,0,26.998,68.84,27.35,5.48,68.83999999999969,2022-01-18,3209.68,3159.85
642,2022-01-18 04:00:00,3182.32,3208.0,3163.17,3187.81,3261.881,3289.178,3585.59,0,0,29.98,44.83,-5.49,-16.6,44.82999999999993,2022-01-18,3209.68,3159.85
643,2022-01-18 08:00:00,3187.8,3191.61,3128.39,3171.21,3253.245,3284.551,3581.467,0,0,29.622,63.22,16.59,-54.67,63.220000000000255,2022-01-18,3209.68,3159.85
644,2022-01-18 12:00:00,3171.22,3181.17,3100.18,3116.54,3240.226,3277.963,3576.841,0,0,22.118,80.99,54.68,11.13,80.99000000000024,2022-01-18,3209.68,3159.85
645,2022-01-18 16:00:00,3116.54,3140.25,3082.0,3127.67,3229.506,3272.069,3572.372,0,0,25.572,58.25,-11.13,32.18,58.25,2022-01-18,3209.68,3159.85
646,2022-01-18 20:00:00,3127.68,3193.0,3100.28,3159.85,3222.872,3267.668,3568.267,0,0,23.69,92.72,-32.17,-60.47,92.7199999999998,2022-01-18,3209.68,3159.85
647,2022-01-19 00:00:00,3159.85,3174.87,3088.0,3099.38,3211.111,3261.069,3563.602,0,0,22.018,86.87,60.47,-37.38,86.86999999999989,2022-01-19,3159.85,3084.02
648,2022-01-19 04:00:00,3099.39,3114.49,3046.82,3062.0,3196.91,3253.262,3558.611,0,0,15.039,67.67,37.39,55.28,67.66999999999962,2022-01-19,3159.85,3084.02
649,2022-01-19 08:00:00,3062.0,3130.33,3000.0,3117.28,3189.326,3247.929,3554.219,0,0,31.16,130.33,-55.28,5.4,130.32999999999993,2022-01-19,3159.85,3084.02
650,2022-01-19 12:00:00,3117.15,3161.85,3110.57,3122.68,3182.979,3243.018,3549.925,0,0,29.832,51.28,-5.53,5.49,51.279999999999745,2022-01-19,3159.85,3084.02
651,2022-01-19 16:00:00,3122.69,3158.78,3082.81,3128.17,3177.759,3238.514,3545.729,0,0,32.14,75.97,-5.48,-44.15,75.97000000000025,2022-01-19,3159.85,3084.02
652,2022-01-19 20:00:00,3128.18,3138.64,3081.86,3084.02,3168.832,3232.455,3541.135,0,0,30.051,56.78,44.16,41.12,56.779999999999745,2022-01-19,3159.85,3084.02
653,2022-01-20 00:00:00,3084.02,3131.17,3083.0,3125.14,3164.67,3228.247,3536.995,0,0,38.445,48.17,-41.12,13.77,48.17000000000007,2022-01-20,3084.02,3001.48
654,2022-01-20 04:00:00,3125.13,3153.8,3112.9,3138.91,3162.217,3224.743,3533.034,0,0,41.38,40.9,-13.78,12.95,40.90000000000009,2022-01-20,3084.02,3001.48
655,2022-01-20 08:00:00,3138.79,3155.0,3116.68,3151.86,3161.231,3221.885,3529.241,0,0,46.153,38.32,-13.07,109.56,38.320000000000164,2022-01-20,3084.02,3001.48
656,2022-01-20 12:00:00,3151.86,3270.52,3127.59,3261.42,3170.773,3223.436,3526.577,0,0,57.359,142.93,-109.56,-46.14,142.92999999999984,2022-01-20,3084.02,3001.48
657,2022-01-20 16:00:00,3261.41,3273.37,3203.77,3215.28,3175.011,3223.116,3523.479,0,0,54.16,69.6,46.13,-213.8,69.59999999999991,2022-01-20,3084.02,3001.48
658,2022-01-20 20:00:00,3215.28,3219.29,2987.15,3001.48,3158.485,3214.424,3518.285,0,0,41.648,232.14,213.8,-164.26,232.13999999999987,2022-01-20,3084.02,3001.48
659,2022-01-21 00:00:00,3001.48,3034.12,2810.02,2837.22,3127.888,3199.632,3511.508,0,0,32.751,224.1,164.26,45.43,224.0999999999999,2022-01-21,3001.48,2568.15
660,2022-01-21 04:00:00,2837.21,2897.07,2833.19,2882.65,3104.532,3187.201,3505.251,0,0,33.793,63.88,-45.44,-34.48,63.88000000000011,2022-01-21,3001.48,2568.15
661,2022-01-21 08:00:00,2882.66,2900.0,2834.44,2848.17,3080.117,3173.906,3498.713,0,0,34.852,65.56,34.49,-17.27,65.55999999999995,2022-01-21,3001.48,2568.15
662,2022-01-21 12:00:00,2848.18,2854.68,2730.39,2830.9,3056.382,3160.455,3492.068,0,0,35.719,124.29,17.28,-88.98,124.28999999999996,2022-01-21,3001.48,2568.15
663,2022-01-21 16:00:00,2830.46,2861.58,2738.17,2741.92,3026.433,3144.042,3484.604,0,0,27.731,123.41,88.54,-173.77,123.40999999999985,2022-01-21,3001.48,2568.15
664,2022-01-21 20:00:00,2741.91,2764.82,2403.0,2568.15,2982.787,3121.458,3475.485,0,0,22.58,361.82,173.76,-0.89,361.82000000000016,2022-01-21,3001.48,2568.15
665,2022-01-22 00:00:00,2567.47,2626.0,2540.0,2567.26,2943.213,3099.724,3466.448,0,0,22.138,86.0,0.21,-103.16,86.0,2022-01-22,2567.47,2412.18
666,2022-01-22 04:00:00,2567.69,2577.01,2423.66,2464.1,2897.583,3074.798,3456.474,0,0,20.912,153.35,103.59,-33.03,153.35000000000036,2022-01-22,2567.47,2412.18
667,2022-01-22 08:00:00,2464.03,2504.84,2300.0,2431.07,2853.153,3049.554,3446.271,0,0,17.183,204.84,32.96,-44.07,204.84000000000015,2022-01-22,2567.47,2412.18
668,2022-01-22 12:00:00,2431.07,2521.84,2381.0,2387.0,2808.758,3023.571,3435.731,0,0,15.439,140.84,44.07,-49.65,140.84000000000015,2022-01-22,2567.47,2412.18
669,2022-01-22 16:00:00,2387.0,2464.84,2320.0,2337.35,2763.862,2996.66,3424.802,0,0,13.783,144.84,49.65,74.83,144.84000000000015,2022-01-22,2567.47,2412.18
670,2022-01-22 20:00:00,2337.65,2472.01,2320.0,2412.18,2730.368,2973.74,3414.726,0,0,11.035,152.01,-74.53,4.5,152.01000000000022,2022-01-22,2567.47,2412.18
671,2022-01-23 00:00:00,2412.18,2463.87,2385.9,2416.68,2700.493,2951.894,3404.795,0,0,11.903,77.97,-4.5,71.15,77.9699999999998,2022-01-23,2412.18,2539.01
672,2022-01-23 04:00:00,2416.68,2502.32,2407.08,2487.83,2680.24,2933.696,3395.671,0,0,21.636,95.24,-71.15,10.43,95.24000000000024,2022-01-23,2412.18,2539.01
673,2022-01-23 08:00:00,2487.84,2556.78,2477.0,2498.26,2662.908,2916.62,3386.742,0,0,27.452,79.78,-10.42,-65.77,79.7800000000002,2022-01-23,2412.18,2539.01
674,2022-01-23 12:00:00,2498.26,2518.27,2405.01,2432.49,2640.964,2897.634,3377.247,0,0,20.844,113.26,65.77,-48.48,113.25999999999976,2022-01-23,2412.18,2539.01
675,2022-01-23 16:00:00,2432.49,2454.44,2375.82,2384.01,2616.492,2877.492,3367.364,0,0,20.473,78.62,48.48,155.0,78.61999999999989,2022-01-23,2412.18,2539.01
676,2022-01-23 20:00:00,2384.01,2547.65,2370.8,2539.01,2609.113,2864.218,3359.122,0,0,34.2,176.85,-155.0,-79.32,176.8499999999999,2022-01-23,2412.18,2539.01
677,2022-01-24 00:00:00,2539.0,2539.75,2431.8,2459.69,2594.882,2848.354,3350.172,0,0,34.562,107.95,79.31,-73.04,107.94999999999982,2022-01-24,2539.0,2439.29
678,2022-01-24 04:00:00,2459.69,2471.38,2380.48,2386.65,2575.05,2830.248,3340.585,0,0,38.842,90.9,73.04,-148.29,90.90000000000009,2022-01-24,2539.0,2439.29
679,2022-01-24 08:00:00,2386.65,2446.2,2200.9,2238.36,2542.985,2807.037,3329.617,0,0,32.883,245.3,148.29,36.63,245.29999999999973,2022-01-24,2539.0,2439.29
680,2022-01-24 12:00:00,2238.36,2286.24,2159.0,2274.99,2517.461,2786.172,3319.123,0,0,39.426,127.24,-36.63,103.93,127.23999999999978,2022-01-24,2539.0,2439.29
681,2022-01-24 16:00:00,2274.55,2406.73,2212.3,2378.92,2504.267,2770.202,3309.768,0,0,47.298,194.43,-104.37,60.37,194.42999999999984,2022-01-24,2539.0,2439.29
