Unnamed: 0,Timestamp,Open,High,Low,Close,20EMA,50EMA,200EMA,EMA_20_50_Crossover,EMA_50_200_Crossover,RSI_14,High_Low_Diff,Open_Close_Diff,Future_4H_Change,ATR,Date,Daily_Open,Daily_Close
560,2022-01-04 12:00:00,46733.78,47557.54,46410.0,46925.35,46922.199,47506.739,49739.968,0,0,46.822,1147.54,-191.57,-872.99,1147.5400000000009,2022-01-04,46446.1,45832.01
561,2022-01-04 16:00:00,46925.34,46984.99,45500.0,46052.36,46839.357,47449.704,49703.276,0,0,37.452,1484.99,872.98,-220.35,1484.989999999998,2022-01-04,46446.1,45832.01
562,2022-01-04 20:00:00,46052.35,46428.27,45760.05,45832.01,46743.419,47386.265,49664.756,0,0,34.384,668.22,220.34,590.54,668.2199999999939,2022-01-04,46446.1,45832.01
563,2022-01-05 00:00:00,45832.01,46549.0,45722.21,46422.55,46712.86,47348.473,49632.495,0,0,45.137,826.79,-590.54,-15.04,826.7900000000009,2022-01-05,45832.01,43451.13
564,2022-01-05 04:00:00,46422.56,46527.39,46246.01,46407.51,46683.779,47311.572,49600.406,0,0,40.499,281.38,15.05,-136.52,281.3799999999974,2022-01-05,45832.01,43451.13
565,2022-01-05 08:00:00,46407.5,47070.0,46110.0,46270.99,46644.466,47270.765,49567.277,0,0,43.881,960.0,136.51,351.54,960.0,2022-01-05,45832.01,43451.13
566,2022-01-05 12:00:00,46271.0,46822.17,45803.67,46622.53,46642.377,47245.344,49537.976,0,0,45.083,1018.5,-351.53,-1936.6,1018.5,2022-01-05,45832.01,43451.13
567,2022-01-05 16:00:00,46622.53,46674.37,44500.0,44685.93,46456.049,47144.975,49489.697,0,0,27.458,2174.37,1936.6,-1234.8,2174.3700000000026,2022-01-05,45832.01,43451.13
568,2022-01-05 20:00:00,44685.93,44847.99,42500.0,43451.13,46169.866,47000.118,49429.612,0,0,25.141,2347.99,1234.8,-616.13,2347.989999999998,2022-01-05,45832.01,43451.13
569,2022-01-06 00:00:00,43451.14,43816.0,42803.37,42835.0,45852.26,46836.78,49363.994,0,0,24.096,1012.63,616.14,410.25,1012.6299999999974,2022-01-06,43451.14,43082.31
570,2022-01-06 04:00:00,42835.0,43275.8,42600.05,43245.25,45603.973,46695.936,49303.111,0,0,27.548,675.75,-410.25,-366.91,675.75,2022-01-06,43451.14,43082.31
571,2022-01-06 08:00:00,43245.26,43273.87,42430.58,42878.34,45344.389,46546.226,49239.183,0,0,26.67,843.29,366.92,71.67,843.2900000000009,2022-01-06,43451.14,43082.31
572,2022-01-06 12:00:00,42878.33,43267.09,42632.44,42950.01,45116.353,46405.198,49176.604,0,0,24.996,634.65,-71.68,488.09,634.6499999999942,2022-01-06,43451.14,43082.31
573,2022-01-06 16:00:00,42950.02,43508.78,42725.09,43438.1,44956.519,46288.841,49119.504,0,0,28.038,783.69,-488.08,-355.79,783.6900000000023,2022-01-06,43451.14,43082.31
574,2022-01-06 20:00:00,43438.11,43581.3,43007.81,43082.31,44778.023,46163.095,49059.433,0,0,24.939,573.49,355.8,-1279.2,573.4900000000052,2022-01-06,43451.14,43082.31
575,2022-01-07 00:00:00,43082.3,43145.83,41577.77,41803.11,44494.698,45992.115,48987.231,0,0,23.684,1568.06,1279.19,-96.4,1568.060000000005,2022-01-07,43082.3,41566.48
576,2022-01-07 04:00:00,41803.11,41950.0,41000.0,41706.71,44229.175,45824.06,48914.788,0,0,24.053,950.0,96.4,551.91,950.0,2022-01-07,43082.3,41566.48
577,2022-01-07 08:00:00,41706.71,42883.47,41607.5,42258.62,44041.503,45684.239,48848.557,0,0,23.682,1275.97,-551.91,-939.51,1275.9700000000012,2022-01-07,43082.3,41566.48
578,2022-01-07 12:00:00,42258.62,42766.17,40610.0,41319.11,43782.228,45513.057,48773.637,0,0,21.204,2156.17,939.51,456.27,2156.1699999999983,2022-01-07,43082.3,41566.48
579,2022-01-07 16:00:00,41310.85,42315.85,40917.66,41775.38,43591.099,45366.482,48704.003,0,0,25.447,1398.19,-464.53,-208.9,1398.189999999995,2022-01-07,43082.3,41566.48
580,2022-01-07 20:00:00,41775.38,42054.0,41336.82,41566.48,43398.279,45217.462,48632.983,0,0,21.95,717.18,208.9,244.43,717.1800000000003,2022-01-07,43082.3,41566.48
581,2022-01-08 00:00:00,41566.48,42246.37,41558.0,41810.91,43247.101,45083.872,48565.101,0,0,30.363,688.37,-244.43,102.67,688.3700000000026,2022-01-08,41566.48,41679.74
582,2022-01-08 04:00:00,41810.92,41999.99,41739.0,41913.58,43120.099,44959.547,48498.917,0,0,37.577,260.99,-102.66,26.64,260.98999999999796,2022-01-08,41566.48,41679.74
583,2022-01-08 08:00:00,41913.59,42200.0,41767.16,41940.22,43007.729,44841.142,48433.656,0,0,42.009,432.84,-26.63,-326.89,432.8399999999965,2022-01-08,41566.48,41679.74
584,2022-01-08 12:00:00,41940.22,42063.23,41400.0,41613.33,42874.929,44714.561,48365.792,0,0,35.205,663.23,326.89,-782.26,663.2300000000032,2022-01-08,41566.48,41679.74
585,2022-01-08 16:00:00,41609.6,41740.53,40501.0,40831.07,42680.276,44562.267,48290.82,0,0,32.74,1239.53,778.53,848.67,1239.5299999999988,2022-01-08,41566.48,41679.74
586,2022-01-08 20:00:00,40831.06,42300.0,40720.0,41679.74,42584.987,44449.227,48225.038,0,0,40.531,1580.0,-848.68,154.15,1580.0,2022-01-08,41566.48,41679.74
587,2022-01-09 00:00:00,41679.74,42170.11,41388.13,41833.89,42513.454,44346.665,48161.445,0,0,37.415,781.98,-154.15,-42.38,781.9800000000032,2022-01-09,41679.74,41864.62
588,2022-01-09 04:00:00,41833.9,42103.31,41681.17,41791.51,42444.697,44246.463,48098.062,0,0,39.35,422.14,42.39,66.11,422.1399999999994,2022-01-09,41679.74,41864.62
589,2022-01-09 08:00:00,41791.5,41990.0,41410.0,41857.62,42388.785,44152.782,48035.968,0,0,50.562,580.0,-66.12,-236.51,580.0,2022-01-09,41679.74,41864.62
590,2022-01-09 12:00:00,41857.62,41923.39,41200.02,41621.11,42315.673,44053.501,47972.139,0,0,49.142,723.37,236.51,1074.15,723.3700000000026,2022-01-09,41679.74,41864.62
591,2022-01-09 16:00:00,41621.11,42740.0,41556.49,42695.26,42351.824,44000.237,47919.633,0,0,53.963,1183.51,-1074.15,-830.64,1183.510000000002,2022-01-09,41679.74,41864.62
592,2022-01-09 20:00:00,42695.27,42786.7,41766.43,41864.62,42305.424,43916.487,47859.384,0,0,55.05,1020.27,830.65,102.97,1020.2699999999968,2022-01-09,41679.74,41864.62
593,2022-01-10 00:00:00,41864.62,42037.05,41601.0,41967.59,42273.249,43840.06,47800.759,0,0,51.904,436.05,-102.97,74.79,436.0500000000029,2022-01-10,41864.62,41822.49
594,2022-01-10 04:00:00,41967.59,42248.5,41811.7,42042.38,42251.262,43769.563,47743.462,0,0,54.843,436.8,-74.79,-477.04,436.8000000000029,2022-01-10,41864.62,41822.49
595,2022-01-10 08:00:00,42042.38,42116.61,41455.0,41565.34,42185.936,43683.122,47681.988,0,0,47.614,661.61,477.04,-581.01,661.6100000000006,2022-01-10,41864.62,41822.49
596,2022-01-10 12:00:00,41565.33,41616.72,39650.0,40984.33,42071.497,43577.287,47615.344,0,0,41.739,1966.72,581.0,312.82,1966.7200000000012,2022-01-10,41864.62,41822.49
597,2022-01-10 16:00:00,40984.34,42121.63,40564.89,41297.15,41997.75,43487.87,47552.477,0,0,44.56,1556.74,-312.81,525.34,1556.739999999998,2022-01-10,41864.62,41822.49
598,2022-01-10 20:00:00,41297.15,41985.0,41158.99,41822.49,41981.058,43422.561,47495.462,0,0,51.712,826.01,-525.34,455.49,826.010000000002,2022-01-10,41864.62,41822.49
599,2022-01-11 00:00:00,41822.49,42400.01,41544.64,42277.98,42009.337,43377.676,47443.547,0,0,62.512,855.37,-455.49,-66.93,855.3700000000026,2022-01-11,41822.49,42729.29
600,2022-01-11 04:00:00,42277.99,42387.78,41971.37,42211.05,42028.547,43331.926,47391.482,0,0,55.313,416.41,66.94,-401.06,416.4099999999962,2022-01-11,41822.49,42729.29
601,2022-01-11 08:00:00,42212.21,42627.66,41575.0,41809.99,42007.732,43272.242,47335.945,0,0,49.772,1052.66,402.22,-76.06,1052.6600000000035,2022-01-11,41822.49,42729.29
602,2022-01-11 12:00:00,41809.99,42200.0,41268.93,41733.93,41981.656,43211.916,47280.203,0,0,49.455,931.07,76.06,1238.12,931.0699999999997,2022-01-11,41822.49,42729.29
603,2022-01-11 16:00:00,41733.92,43100.0,41680.44,42972.05,42075.979,43202.509,47237.336,0,0,58.635,1419.56,-1238.13,-242.76,1419.5599999999977,2022-01-11,41822.49,42729.29
604,2022-01-11 20:00:00,42972.04,43095.26,42597.41,42729.29,42138.199,43183.952,47192.48,0,0,58.578,497.85,242.75,-124.27,497.84999999999854,2022-01-11,41822.49,42729.29
605,2022-01-12 00:00:00,42729.29,42965.0,42450.0,42605.02,42182.658,43161.249,47146.834,0,0,49.181,515.0,124.27,-43.35,515.0,2022-01-12,42729.29,43902.66
606,2022-01-12 04:00:00,42605.01,42867.55,42463.13,42561.67,42218.755,43137.736,47101.21,0,0,57.381,404.42,43.34,374.25,404.42000000000553,2022-01-12,42729.29,43902.66
607,2022-01-12 08:00:00,42561.66,43443.6,42508.69,42935.92,42287.056,43129.821,47059.764,0,0,59.696,934.91,-374.26,624.37,934.9099999999962,2022-01-12,42729.29,43902.66
608,2022-01-12 12:00:00,42935.92,44078.4,42874.01,43560.29,42408.317,43146.703,47024.944,0,0,63.692,1204.39,-624.37,182.82,1204.3899999999994,2022-01-12,42729.29,43902.66
609,2022-01-12 16:00:00,43560.29,43886.26,43317.0,43743.11,42535.44,43170.091,46992.289,0,0,70.746,569.26,-182.82,159.55,569.260000000002,2022-01-12,42729.29,43902.66
610,2022-01-12 20:00:00,43743.1,44322.0,43629.39,43902.66,42665.651,43198.819,46961.546,0,0,80.228,692.61,-159.56,-392.73,692.6100000000006,2022-01-12,42729.29,43902.66
611,2022-01-13 00:00:00,43902.65,44075.42,43422.72,43509.93,42746.059,43211.02,46927.202,0,0,72.547,652.7,392.72,190.06,652.6999999999971,2022-01-13,43902.65,42560.11
612,2022-01-13 04:00:00,43505.99,43795.44,43483.2,43699.99,42836.909,43230.195,46895.09,0,0,70.533,312.24,-194.0,-97.68,312.24000000000524,2022-01-13,43902.65,42560.11
613,2022-01-13 08:00:00,43699.99,44014.51,43500.0,43602.31,42909.805,43244.788,46862.326,0,0,65.713,514.51,97.68,-402.31,514.510000000002,2022-01-13,43902.65,42560.11
614,2022-01-13 12:00:00,43603.58,44500.0,42871.01,43200.0,42937.442,43243.031,46825.885,0,0,60.869,1628.99,403.58,-499.33,1628.989999999998,2022-01-13,43902.65,42560.11
615,2022-01-13 16:00:00,43200.01,43500.0,42535.0,42700.67,42914.893,43221.762,46784.838,0,0,59.582,965.0,499.34,-140.56,965.0,2022-01-13,43902.65,42560.11
616,2022-01-13 20:00:00,42700.67,42888.18,42311.22,42560.11,42881.104,43195.815,46742.801,0,0,58.766,576.96,140.56,63.76,576.9599999999991,2022-01-13,43902.65,42560.11
617,2022-01-14 00:00:00,42558.35,42784.0,42362.91,42623.87,42856.605,43173.386,46701.817,0,0,45.079,421.09,-65.52,36.14,421.0899999999965,2022-01-14,42558.35,43059.96
618,2022-01-14 04:00:00,42623.87,42978.1,42599.99,42660.01,42837.882,43153.254,46661.6,0,0,48.96,378.11,-36.14,-647.07,378.1100000000006,2022-01-14,42558.35,43059.96
619,2022-01-14 08:00:00,42660.0,42688.84,41826.82,42012.94,42759.316,43108.535,46615.344,0,0,42.319,862.02,647.06,1096.06,862.0199999999968,2022-01-14,42558.35,43059.96
620,2022-01-14 12:00:00,42012.94,43347.42,41725.95,43109.0,42792.619,43108.554,46580.455,0,0,55.577,1621.47,-1096.06,-31.07,1621.4700000000012,2022-01-14,42558.35,43059.96
621,2022-01-14 16:00:00,43109.0,43408.0,42777.0,43077.93,42819.792,43107.353,46545.604,0,0,51.556,631.0,31.07,-17.97,631.0,2022-01-14,42558.35,43059.96
622,2022-01-14 20:00:00,43077.93,43448.78,43000.0,43059.96,42842.665,43105.494,46510.921,0,0,43.678,448.78,17.97,-132.0,448.77999999999884,2022-01-14,42558.35,43059.96
623,2022-01-15 00:00:00,43059.96,43174.0,42864.49,42927.96,42850.788,43098.532,46475.27,0,0,39.566,309.51,132.0,160.16,309.51000000000204,2022-01-15,43059.96,43084.29
624,2022-01-15 04:00:00,42927.95,43099.81,42712.94,43088.12,42873.391,43098.124,46441.567,0,0,39.576,386.87,-160.17,-70.53,386.86999999999534,2022-01-15,43059.96,43084.29
625,2022-01-15 08:00:00,43088.12,43283.83,42884.01,43017.59,42887.124,43094.965,46407.498,0,0,43.133,399.82,70.53,383.62,399.8199999999997,2022-01-15,43059.96,43084.29
626,2022-01-15 12:00:00,43017.59,43406.96,42555.0,43401.21,42936.085,43106.975,46377.584,0,0,46.046,851.96,-383.62,127.13,851.9599999999991,2022-01-15,43059.96,43084.29
627,2022-01-15 16:00:00,43401.21,43564.15,43233.33,43528.34,42992.49,43123.499,46349.234,0,0,49.029,330.82,-127.13,-444.05,330.8199999999997,2022-01-15,43059.96,43084.29
628,2022-01-15 20:00:00,43528.33,43800.0,43071.11,43084.29,43001.233,43121.962,46316.747,0,0,48.497,728.89,444.04,-107.07,728.8899999999994,2022-01-15,43059.96,43084.29
629,2022-01-16 00:00:00,43084.29,43153.63,42838.0,42977.22,42998.946,43116.285,46283.518,0,0,54.0,315.63,107.07,224.99,315.6299999999974,2022-01-16,43084.29,43071.66
630,2022-01-16 04:00:00,42977.22,43253.68,42850.16,43202.21,43018.305,43119.655,46252.858,0,0,59.065,403.52,-224.99,-233.92,403.5199999999968,2022-01-16,43084.29,43071.66
631,2022-01-16 08:00:00,43202.21,43305.0,42759.0,42968.29,43013.541,43113.719,46220.175,0,0,54.64,546.0,233.92,251.24,546.0,2022-01-16,43084.29,43071.66
632,2022-01-16 12:00:00,42968.3,43416.05,42581.79,43219.53,43033.159,43117.869,46190.318,0,0,57.124,834.26,-251.23,-394.74,834.260000000002,2022-01-16,43084.29,43071.66
633,2022-01-16 16:00:00,43219.54,43475.0,42790.02,42824.79,43013.315,43106.375,46156.83,0,0,61.047,684.98,394.75,246.87,684.9800000000032,2022-01-16,43084.29,43071.66
634,2022-01-16 20:00:00,42824.79,43263.15,42750.25,43071.66,43018.871,43105.014,46126.132,0,0,49.339,512.9,-246.87,-424.26,512.9000000000015,2022-01-16,43084.29,43071.66
635,2022-01-17 00:00:00,43071.66,43176.18,42624.11,42647.4,42983.493,43087.068,46091.518,0,0,43.312,552.07,424.26,8.63,552.0699999999997,2022-01-17,43071.66,42201.62
636,2022-01-17 04:00:00,42647.4,42967.99,42300.0,42656.03,42952.306,43070.165,46057.334,0,0,43.707,667.99,-8.63,15.28,667.989999999998,2022-01-17,43071.66,42201.62
637,2022-01-17 08:00:00,42656.03,42900.0,42567.93,42671.31,42925.545,43054.523,46023.642,0,0,45.85,332.07,-15.28,-193.65,332.0699999999997,2022-01-17,43071.66,42201.62
638,2022-01-17 12:00:00,42671.3,42793.16,42385.0,42477.66,42882.889,43031.901,45988.359,0,0,40.236,408.16,193.64,-239.35,408.1600000000035,2022-01-17,43071.66,42201.62
639,2022-01-17 16:00:00,42477.67,42538.47,41822.74,42238.31,42821.5,43000.78,45951.045,0,0,38.174,715.73,239.36,-36.69,715.7300000000032,2022-01-17,43071.66,42201.62
640,2022-01-17 20:00:00,42238.31,42392.66,41540.42,42201.62,42762.464,42969.441,45913.737,0,0,29.653,852.24,36.69,-161.08,852.2400000000052,2022-01-17,43071.66,42201.62
641,2022-01-18 00:00:00,42201.63,42436.66,41972.71,42040.54,42693.71,42933.013,45875.198,0,0,25.052,463.95,161.09,21.4,463.95000000000437,2022-01-18,42201.63,42352.12
642,2022-01-18 04:00:00,42040.53,42337.3,41886.25,42061.94,42633.541,42898.853,45837.255,0,0,30.026,451.05,-21.41,-207.8,451.0500000000029,2022-01-18,42201.63,42352.12
643,2022-01-18 08:00:00,42065.42,42065.42,41453.0,41854.14,42559.312,42857.884,45797.622,0,0,28.889,612.42,211.28,-266.87,612.4199999999983,2022-01-18,42201.63,42352.12
644,2022-01-18 12:00:00,41854.13,41950.0,41250.0,41587.27,42466.737,42808.056,45755.728,0,0,20.113,700.0,266.86,112.34,700.0,2022-01-18,42201.63,42352.12
645,2022-01-18 16:00:00,41587.26,41799.08,41381.66,41699.61,42393.677,42764.588,45715.369,0,0,25.415,417.42,-112.35,652.51,417.41999999999825,2022-01-18,42201.63,42352.12
646,2022-01-18 20:00:00,41695.59,42691.0,41500.99,42352.12,42389.719,42748.412,45681.903,0,0,35.453,1190.01,-656.53,-645.71,1190.010000000002,2022-01-18,42201.63,42352.12
647,2022-01-19 00:00:00,42352.12,42500.0,41582.99,41706.41,42324.642,42707.55,45642.346,0,0,32.701,917.01,645.71,-419.31,917.010000000002,2022-01-19,42352.12,41660.01
648,2022-01-19 04:00:00,41706.41,41849.94,41161.2,41287.1,42225.829,42651.846,45599.011,0,0,23.794,688.74,419.31,745.9,688.7400000000052,2022-01-19,42352.12,41660.01
649,2022-01-19 08:00:00,41287.1,42178.48,41138.56,42033.0,42207.464,42627.577,45563.528,0,0,41.756,1039.92,-745.9,-51.73,1039.9200000000055,2022-01-19,42352.12,41660.01
650,2022-01-19 12:00:00,42033.0,42559.13,41832.13,41981.27,42185.922,42602.232,45527.884,0,0,41.05,727.0,51.73,-107.48,727.0,2022-01-19,42352.12,41660.01
651,2022-01-19 16:00:00,41981.27,42355.9,41697.46,41873.79,42156.195,42573.666,45491.524,0,0,39.674,658.44,107.48,-213.78,658.4400000000023,2022-01-19,42352.12,41660.01
652,2022-01-19 20:00:00,41872.45,41993.98,41548.0,41660.01,42108.939,42537.836,45453.4,0,0,39.469,445.98,212.44,264.96,445.9800000000032,2022-01-19,42352.12,41660.01
653,2022-01-20 00:00:00,41660.0,42082.26,41639.88,41924.97,42091.418,42513.802,45418.291,0,0,45.991,442.38,-264.97,133.34,442.38000000000466,2022-01-20,41660.0,40680.91
654,2022-01-20 04:00:00,41924.97,42148.0,41768.48,42058.31,42088.265,42495.94,45384.858,0,0,48.211,379.52,-133.34,71.13,379.5199999999968,2022-01-20,41660.0,40680.91
655,2022-01-20 08:00:00,42058.31,42232.76,41807.94,42129.44,42092.187,42481.567,45352.466,0,0,51.136,424.82,-71.13,1179.25,424.8199999999997,2022-01-20,41660.0,40680.91
656,2022-01-20 12:00:00,42129.45,43456.0,41900.05,43308.69,42208.044,42514.003,45332.13,0,0,62.29,1555.95,-1179.24,-391.37,1555.949999999997,2022-01-20,41660.0,40680.91
657,2022-01-20 16:00:00,43308.7,43505.0,42805.0,42917.32,42275.594,42529.82,45308.102,0,0,60.115,700.0,391.38,-2236.41,700.0,2022-01-20,41660.0,40680.91
658,2022-01-20 20:00:00,42917.31,42996.64,40553.31,40680.91,42123.719,42457.313,45262.06,0,0,43.728,2443.33,2236.4,-2215.26,2443.3300000000017,2022-01-20,41660.0,40680.91
659,2022-01-21 00:00:00,40680.92,41100.0,38220.0,38465.65,41775.332,42300.777,45194.434,0,0,32.666,2880.0,2215.27,668.9,2880.0,2022-01-21,40680.92,36445.31
660,2022-01-21 04:00:00,38465.65,39177.2,38437.15,39134.55,41523.829,42176.612,45134.137,0,0,32.784,740.05,-668.9,-236.37,740.0499999999956,2022-01-21,40680.92,36445.31
661,2022-01-21 08:00:00,39136.31,39320.0,38668.19,38898.18,41273.767,42048.046,45072.088,0,0,34.286,651.81,238.13,-40.92,651.8099999999977,2022-01-21,40680.92,36445.31
662,2022-01-21 12:00:00,38898.19,39042.4,37710.0,38857.26,41043.624,41922.917,45010.249,0,0,35.802,1332.4,40.93,-873.14,1332.4000000000015,2022-01-21,40680.92,36445.31
663,2022-01-21 16:00:00,38857.24,39071.13,37850.0,37984.12,40752.242,41768.454,44940.337,0,0,26.688,1221.13,873.12,-1538.81,1221.1299999999974,2022-01-21,40680.92,36445.31
664,2022-01-21 20:00:00,37984.11,38470.0,35440.45,36445.31,40342.058,41559.703,44855.809,0,0,22.786,3029.55,1538.8,-103.67,3029.550000000003,2022-01-21,40680.92,36445.31
665,2022-01-22 00:00:00,36445.31,36835.22,36009.98,36341.64,39961.066,41355.074,44771.091,0,0,22.794,825.24,103.67,-941.62,825.239999999998,2022-01-22,36445.31,35071.42
666,2022-01-22 04:00:00,36340.43,36423.82,35112.84,35400.02,39526.681,41121.542,44677.847,0,0,21.272,1310.98,940.41,6.74,1310.9800000000032,2022-01-22,36445.31,35071.42
667,2022-01-22 08:00:00,35400.01,35948.01,34008.0,35406.76,39134.307,40897.433,44585.597,0,0,19.36,1940.01,-6.75,-568.08,1940.010000000002,2022-01-22,36445.31,35071.42
668,2022-01-22 12:00:00,35406.76,36192.76,34805.32,34838.68,38725.2,40659.835,44488.613,0,0,17.396,1387.44,568.08,-310.06,1387.4400000000023,2022-01-22,36445.31,35071.42
669,2022-01-22 16:00:00,34838.69,35501.96,34243.38,34528.62,38325.526,40419.395,44389.508,0,0,16.4,1258.58,310.07,542.8,1258.5800000000017,2022-01-22,36445.31,35071.42
670,2022-01-22 20:00:00,34528.61,35729.03,34415.95,35071.42,38015.611,40209.67,44296.791,0,0,11.415,1313.08,-542.81,-20.42,1313.0800000000017,2022-01-22,36445.31,35071.42
671,2022-01-23 00:00:00,35071.42,35526.28,34811.0,35051.0,37733.267,40007.37,44204.793,0,0,11.826,715.28,20.42,520.19,715.2799999999988,2022-01-23,35071.42,36244.55
672,2022-01-23 04:00:00,35051.01,35758.64,34940.09,35571.19,37527.355,39833.402,44118.887,0,0,20.247,818.55,-520.18,115.1,818.5500000000029,2022-01-23,35071.42,36244.55
673,2022-01-23 08:00:00,35571.19,36150.76,35325.03,35686.29,37352.015,39670.77,44034.98,0,0,28.577,825.73,-115.1,-398.71,825.7300000000032,2022-01-23,35071.42,36244.55
674,2022-01-23 12:00:00,35686.29,36080.5,35050.4,35287.58,37155.402,39498.88,43947.942,0,0,19.059,1030.1,398.71,-512.13,1030.0999999999985,2022-01-23,35071.42,36244.55
675,2022-01-23 16:00:00,35282.66,35450.0,34601.01,34775.45,36928.74,39313.648,43856.673,0,0,18.25,848.99,507.21,1469.1,848.989999999998,2022-01-23,35071.42,36244.55
676,2022-01-23 20:00:00,34775.45,36499.0,34707.58,36244.55,36863.579,39193.291,43780.93,0,0,33.507,1791.42,-1469.1,-906.29,1791.4199999999983,2022-01-23,35071.42,36244.55
677,2022-01-24 00:00:00,36244.55,36251.5,35160.51,35338.26,36718.311,39042.113,43696.924,0,0,33.367,1090.99,906.29,-449.45,1090.989999999998,2022-01-24,36244.55,36660.35
678,2022-01-24 04:00:00,35338.25,35473.45,34811.87,34888.81,36544.073,38879.239,43609.281,0,0,38.662,661.58,449.44,-1191.7,661.5799999999945,2022-01-24,36244.55,36660.35
679,2022-01-24 08:00:00,34887.9,35562.15,33029.54,33697.11,36272.933,38676.018,43510.652,0,0,33.373,2532.61,1190.79,536.84,2532.6100000000006,2022-01-24,36244.55,36660.35
680,2022-01-24 12:00:00,33697.12,34388.38,32917.17,34233.95,36078.744,38501.819,43418.347,0,0,42.275,1471.21,-536.83,1832.45,1471.2099999999991,2022-01-24,36244.55,36660.35
681,2022-01-24 16:00:00,34237.31,36436.0,33803.13,36066.4,36077.569,38406.312,43345.193,0,0,53.519,2632.87,-1829.09,593.95,2632.8700000000026,2022-01-24,36244.55,36660.35
